,MQC1LE,MQC2LE,MQLC3LE,MQLC7LE,MQLB1LE,MQLB4LE,MQLA2LE,MQLA5LE,MQD3E1,MQEAE4,MQD3E4,MQEAE6,MQTATNE1,MQTATNE2,MQEAE8,MQD3E8,MQEAE10,MQEAE11,MQR2NE1,MQFRNE3,MQDRNE5,MQEAE13,MQD3E12,MQEAE16,MQD3E14,MQEAE18,MQTANFE1,MQD3E16,MQEAE20,MQD3E18,MQEAE22,MQEAE23,MQI6E,MQI5E,MQI4E,MQX2RE,MQM2E,MQM7E,MQEAE25,MQD3E21,MQEAE27,MQD3E23,MQEAE29,MQEAE30,MQTAFOE1,MQTAFOE2,MQEAE32,MQD3E29,MQEAE35,MQR2ORE,MQDROE5,MQEAE37,MQD3E31,MQEAE39,MQD3E33,MQEAE41,MQTAOTE1,MQTAOTE2,MQEAE44,MQEAE45,MQD3E40,MQLA2RE,MQLB8RE,MQLB1RE,MQLC7RE,MQLC3RE,MQC2RE,MQC1RE
HER_2019_05_20_18_30_00.sdds,0.0,0.018136101754,-0.2193303801088,0.1741409728341,0.4560026482434,-0.0784616201274,0.4614111237282,-0.0550557928453,0.06529821218832,0.08619299778946,-0.0192114567152,0.01211199625354,0.0854908743262,-0.0822331120462,0.125652375153,0.07316462823569,-0.0842652924632,0.2087312562209,0.0349591469152,0.1198775458153,0.3776662702818,0.2499673056669,-0.0158270275569,0.2193411387631,0.2453253429331,0.2735026738725,0.0457106750364,0.005637279940599,0.2436153683293,-0.0206952487365,0.049332840115,0.1158084856694,0.2378333862927,0.4316810715793,0.3711343024858,-0.4668869907923,0.1485775655854,0.2776015265192,0.4365074828594,0.2029717549324,-0.4177498117663,0.4545764703063,0.1687774578214,0.0786166717663,0.1061003658131,0.0985880424731,0.0473849844857,0.0938204090838,0.451445301894,-0.2687643668274,0.2997504047317,0.2073393564493,0.2763799630184,0.1155801406845,-0.1568549106178,0.4421688067272,0.0567942702647,-0.3942222704891,0.3610089264063,-0.1196587878959,-0.3753701889718,0.01823259098,-0.0101511965176,0.09550796166465,-0.0615158076322,0.0503805938401,0.3094722772541,0.1812397799894
HER_2019_05_20_18_30_09.sdds,0.0,-0.0861030474385,0.0954293607422,0.1520425809287,0.0135941995318,0.0963749377521,-0.0710668067452,0.2543727988261,-0.0797494743624,0.0030162105296,-0.0141042840132,0.09478500427384,0.1396316035434,0.0955891683222,0.02998932226835,0.0257808264821,0.0585702212504,0.03069099576034,-0.0456715589336,0.2466889955137,0.0826316971627,-0.0045810094435,-0.0558854185848,-0.1895621507258,-0.0768993088902,0.0518692666898,-0.0892364339038,-0.1563218766383,0.06876951530741,0.1040290023335,0.1043780251796,0.02380857787954,-0.1251592516192,0.0408509336059,0.0482607894823,-0.1582425451482,-0.0155829532184,-0.2204010888058,,0.005886333677899,0.0816168813485,-0.003430225049849,-0.0042171237622,0.01757690606736,0.050231050986,-0.007289253388139,0.0217626322964,-0.0566397567707,0.0627140498257,,-0.0685802478405,0.0830110625006,,0.1741421012147,-0.1117240350693,-0.184586306409,0.1382392847806,0.0954827850934,-0.02983788008449,0.0767312730655,-0.003287926256499,-0.0571053939791,0.1158408701817,0.061300887486,0.1164173723724,0.0627713733051,0.0290258433982,-0.0468960246541
