@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output_example/synched_harmonic_output/HER_2019_05_20_18_30_09.sdds' '--output' 'output_example/synched_phase_output/HER_2019_05_20_18_30_09.sdds/'"
@ CWD %s "/home/akoval/work_afs/job3_Paul_Andreas_bbeating_tracking/git/SKEKB_TbT_analysis"
@ Date %s "22. July 2019, 10:50:33"
@ Model_directory %s "model/"
@ Q1 %le 0.5439538507440754
@ Q2 %le 0.5978671395483831
@ FILENAME %s "getphasex.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC2LE            2.2500008       0.563524604041                  nan             0.020702      -0.457177395959
             2.2500008            0.2410243               MQC2LE              MQLC3LE           12.9355133      0.9310439180831                  nan            0.0206725     -0.0896285819169
            12.9355133            0.2616968              MQLC3LE              MQLC7LE           27.2720861      0.7803021187386                  nan              0.21045     -0.4301478812614
            27.2720861            0.4721468              MQLC7LE              MQLB1LE           55.2235731     0.05847842288125                  nan            0.5158008     -0.4573223771188
            55.2235731            0.9879476              MQLB1LE              MQLB4LE           77.1787307      0.7762745992733                  nan            0.3322599      0.4440146992733
            77.1787307            1.3202075              MQLB4LE              MQLA2LE           98.9121927      0.0483650749447                  nan            0.5040403     -0.4556752250553
            98.9121927            1.8242478              MQLA2LE              MQLA5LE          119.0986538      0.9447412083923                  nan            0.4878296      0.4569116083923
           119.0986538            2.3120774              MQLA5LE               MQD3E1          164.5639584      0.7985026047077                  nan            0.6951392      0.1033634047077
           164.5639584            3.0072166               MQD3E1               MQEAE4          230.8020191      0.5347371596411                  nan            0.0735521      0.4611850596411
           230.8020191            4.0807687               MQEAE4               MQD3E4          270.0136808     0.05520845088903                  nan            0.6054169       0.449791550889
           270.0136808            4.6861856               MQD3E4               MQEAE6          306.4724249      0.9909122803902                  nan            0.5427189      0.4481933803902
           306.4724249            5.2289045               MQEAE6             MQTATNE1          354.4092937      0.2258398223877                  nan            0.7003273     -0.4744874776123
           354.4092937            5.9292318             MQTATNE1             MQTATNE2          397.7476034      0.0151531607407                  nan             0.472296     -0.4571428392593
           397.7476034            6.4015278             MQTATNE2               MQEAE8          472.7108711      0.1015820274136                  nan            0.1684624     -0.0668803725864
           472.7108711            7.5699902               MQEAE8               MQD3E8          511.9225329      0.1503975791524                  nan             0.605417     -0.4550194208476
           511.9225329            8.1754072               MQD3E8              MQEAE10          548.3812769        0.99746479302                  nan            0.5427188        0.45474599302
           548.3812769             8.718126              MQEAE10              MQEAE11          597.0252838      0.2988106436887                  nan            0.6800007     -0.3811900563113
           597.0252838            9.3981267              MQEAE11              MQR2NE1          696.7698054      0.5247903118705                  nan            0.5224928      0.0022975118705
           696.7698054           10.9206195              MQR2NE1              MQFRNE3          753.3246054      0.0763999075834                  nan            0.6172843      0.4591156075834
           753.3246054           11.5379038              MQFRNE3              MQDRNE5          781.6020054      0.8596131344288                  nan            0.3185172     -0.4589040655712
           781.6020054            11.856421              MQDRNE5              MQEAE13           881.197528      0.8031834711199                  nan            0.3456713      0.4575121711199
            881.197528           13.2020923              MQEAE13              MQD3E12          947.4355886      0.0736250811154                  nan            0.0735521   7.298111540122e-05
           947.4355886           14.2756444              MQD3E12              MQEAE16          983.8943327       0.542845771389                  nan            0.5427189   0.0001268713889995
