@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output_example/synched_harmonic_output/HER_2019_05_20_18_30_09.sdds' '--output' 'output_example/synched_phase_output/HER_2019_05_20_18_30_09.sdds/'"
@ CWD %s "/home/akoval/work_afs/job3_Paul_Andreas_bbeating_tracking/git/SKEKB_TbT_analysis"
@ Date %s "22. July 2019, 10:50:33"
@ Model_directory %s "model/"
@ Q1 %le 0.5439538507440754
@ Q2 %le 0.5978671395483831
@ RMSbetabeat %le 1.146078004260882
@ RescalingFactor %le 1.8272149919229244
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       3.894044505288                    0           93.6285972            0.2490992     -0.9584096673266       7.115256499277                    0
                MQC2LE            2.2500008                    1       3.748005399821                    0          291.1407337            0.2499778      -0.987126482261       6.848411656362                    0
               MQLC3LE           12.9355133                    1       20.46903443885                    0            7.6774363            0.2953789       1.666128853306       37.40132659686                    0
               MQLC7LE           27.2720861                    1       6.412158266716                    0          227.9670433            0.7492946     -0.9718724330767       11.71639171553                    0
               MQLB1LE           55.2235731                    1        33.3068427212                    0          227.9626232            1.2500394     -0.8538934047448        60.8587623538                    0
               MQLB4LE           77.1787307                    1       2.596503664303                    0           18.1118897            1.9465966     -0.8566409299465       4.744370421998                    0
               MQLA2LE           98.9121927                    1       4.194798202205                    0           17.1404258            2.4533248     -0.7552687283763        7.66479816316                    0
               MQLA5LE          119.0986538                    1       9.015335903309                    0          234.1217208              2.94926     -0.9614929538682       16.47295691975                    0
                MQD3E1          164.5639584                    1       1.747149841107                    0           20.9498176            3.4064553     -0.9166031001097       3.192418382807                    0
                MQEAE4          230.8020191                    1       16.12095143393                    0            7.6858431            4.3815318       1.097486407696       29.45644414414                    0
